timestamp_s,elapsed_s,v_real,w_real,brake,distance_m
63.734,44.377,2.6432125719756154,-1.0471975511965976,0,69.34357652253112
63.841,44.484,2.6670270435861685,0.3192604704849267,0,69.60761992393951
63.935,44.578,2.6918446302966728,0.33470977131489643,0,69.8788413529313
64.042,44.685,2.4800000000000004,-1.1700000000000002,0,70.15256427417862
64.134,44.777,2.4800000000000004,-1.1700000000000002,0,70.41271537847139
64.237,44.879999999999995,2.4800000000000004,-1.1700000000000002,0,70.66565869963742
64.337,44.980000000000004,2.6347248908152068,-1.0471975511965976,0,70.91860202080555
64.431,45.074,2.6284367057660796,-0.1640068668171036,0,71.1820682903814
64.539,45.182,2.605547598335967,-0.3697609808443511,0,71.45037766929555
64.645,45.288,2.595595113997266,-0.10605164555639907,0,71.71692047123334
64.753,45.396,2.56056201934328,-0.22313019651595334,0,71.98200887815139
64.853,45.495999999999995,2.5229866963021648,-0.21054289175773844,0,72.24437686382632
64.941,45.584,2.4591904081598166,-0.4615226210451364,0,72.50299849258842
65.055,45.69800000000001,2.371279219255396,-0.5411061029039964,0,72.75600308904515
65.121,45.763999999999996,2.311288204269775,-0.5149219604851923,0,72.92023706142085
65.238,45.881,2.259810535525663,-0.04177716027770639,0,73.15802500839428
65.357,46.0,2.2293298277081455,0.30595090346228715,0,73.46710845879795
65.442,46.084999999999994,2.2081324837269998,0.5222925322546778,0,73.6955357552008
65.536,46.179,2.25203873127109,1.0471975511965976,0,73.84640814549893
65.627,46.269999999999996,2.3610721467752374,1.0471975511965976,0,74.07461420832068
65.754,46.397000000000006,2.506115463297587,1.0471975511965976,0,74.31172390625747
65.835,46.477999999999994,2.5593059675658436,1.0471975511965976,0,74.55747175678565
65.94,46.583,2.6515658755101503,1.0471975511965976,0,74.8166987951197
66.044,46.687,2.6912150809604243,1.0471975511965976,0,75.08400755743315
66.149,46.792,2.709531362954956,0.6799143657729948,0,75.35714899449
66.234,46.876999999999995,2.695198558293977,-0.09836157885763219,0,75.6328895041066
66.341,46.983999999999995,2.6778628584377464,-0.351261695143242,0,75.90828493555318
66.436,47.07900000000001,2.677025174666965,-0.22719127989010612,0,76.18201523584466
66.532,47.175,2.687611110658699,-0.12694715779417953,0,76.45509929106932
66.634,47.277,2.702600646150342,-0.08471885911033068,0,76.72887533421346
66.741,47.384,2.7206144657527673,0.012744467625707426,0,77.00403082127943
66.842,47.485,2.738347824057237,0.06065121636655921,0,77.28092099353432
66.924,47.56700000000001,2.7513674052410457,0.06738596953403075,0,77.46652569405231
67.054,47.697,2.7726524552529144,0.11952782692728708,0,77.84026891729664
67.156,47.79900000000001,2.779961331956958,0.020655429696152944,0,78.12235562565229
67.243,47.885999999999996,2.7868576935323883,0.035038551268252366,0,78.31114442748623
67.35,47.992999999999995,2.7967924678627276,0.02706203695324924,0,78.68968810589492
67.448,48.090999999999994,2.8026386218145127,0.020782501258505587,0,78.87953220230727
